response_id,age,gender,years_at_company,job_role,monthly_income,performance_rating,promotions_count,overtime,distance_from_home,education_level,marital_status,dependents_count,job_level,company_size,company_tenure,remote_work,leadership_opportunities,innovation_opportunities,company_reputation,employee_recognition,exit_status,wlf2,js2
58958,20,0,5,0,5343.0,1,0,0,23,1,0,0.0,0,2,43.0,0,0,0,3,2,0,0,0
34268,37,1,4,3,5498.0,2,0,0,33,1,2,3.0,0,2,28.0,0,0,1,3,0,0,3,1
47333,41,1,23,1,9919.0,0,0,1,2,3,2,4.0,1,2,91.0,0,0,0,1,0,1,1,0
25220,36,0,3,2,8020.0,2,2,0,96,1,1,3.0,1,2,38.0,1,0,0,1,2,1,2,2
27757,40,1,29,4,9866.0,2,0,0,81,2,2,0.0,2,2,78.0,1,0,0,1,2,1,1,3
8183,20,0,1,0,6728.0,1,3,0,59,3,1,1.0,1,1,14.0,0,0,0,3,1,0,0,1
61903,55,1,18,3,6441.0,2,0,0,42,1,1,0.0,0,1,79.0,0,0,0,1,1,1,1,3
11787,23,1,10,2,7399.0,0,0,1,71,0,1,0.0,0,2,79.0,0,0,0,2,2,0,3,1
73029,28,1,13,2,7702.0,2,1,1,78,0,2,1.0,1,0,21.0,1,0,0,1,2,1,0,1
58982,54,1,11,3,5140.0,0,0,0,46,0,2,1.0,0,1,50.0,1,0,0,3,0,0,2,0
1407,43,1,23,1,8120.0,3,0,1,17,2,1,4.0,1,0,35.0,1,0,0,1,2,1,1,0
26597,36,1,28,4,8329.0,1,1,0,8,0,1,2.0,0,0,36.0,1,0,0,2,1,1,1,0
57697,49,0,37,4,7310.0,0,0,1,81,3,1,2.0,0,0,97.0,0,0,0,2,0,0,3,1
54696,44,1,31,4,7587.0,1,2,0,19,2,1,0.0,1,1,87.0,1,0,0,1,0,1,2,1
9064,54,1,16,1,8965.0,2,3,0,36,1,2,3.0,1,1,73.0,1,0,0,1,1,1,2,1
69362,28,0,15,0,5223.0,0,0,0,26,4,0,0.0,0,1,71.0,0,0,1,2,1,0,1,3
28979,45,1,10,2,7024.0,0,0,0,78,1,1,4.0,1,1,12.0,0,0,0,3,0,1,3,1
71527,58,1,20,0,5188.0,0,2,1,6,0,2,5.0,0,0,89.0,0,0,0,2,2,1,2,1
69447,35,0,27,1,5859.0,0,0,0,72,4,2,3.0,0,2,100.0,0,1,0,1,1,0,1,0
43104,55,0,16,1,9281.0,1,0,0,53,2,1,1.0,0,1,19.0,0,0,1,1,2,0,2,3
5510,21,1,6,4,9652.0,0,0,0,68,0,0,0.0,0,2,83.0,0,0,0,2,1,1,1,0
28890,36,1,9,4,11305.0,0,0,0,23,0,0,2.0,0,1,43.0,0,0,0,2,1,1,2,1
4728,32,0,23,4,8168.0,0,0,0,85,4,0,0.0,0,2,44.0,0,0,0,2,1,0,1,0
28099,54,0,26,3,4507.0,2,2,0,56,3,0,2.0,0,1,67.0,1,0,0,3,1,0,1,1
54734,59,1,17,3,5610.0,2,4,0,49,1,2,0.0,0,1,67.0,0,0,0,2,2,1,1,2
29407,24,0,9,2,9079.0,0,0,1,99,0,1,2.0,1,2,45.0,0,0,0,2,1,0,3,1
1128,49,1,28,4,7742.0,0,2,0,93,0,1,1.0,0,1,71.0,0,0,0,2,2,0,2,0
31738,59,0,46,2,9367.0,0,0,1,75,1,1,1.0,2,1,99.0,1,0,0,1,2,1,1,3
3921,19,0,5,0,5535.0,1,0,1,40,1,2,2.0,2,1,66.0,1,0,0,2,1,1,1,1
69800,59,0,23,0,4462.0,0,0,0,66,3,0,2.0,2,2,77.0,0,0,0,1,2,0,2,1
72657,20,0,6,4,6208.0,0,0,1,34,3,1,0.0,2,2,57.0,0,0,0,2,1,1,1,0
69810,21,0,10,4,12573.0,0,2,1,2,4,1,0.0,1,0,35.0,0,0,0,1,1,1,2,0
19262,51,1,41,0,5132.0,1,1,0,35,1,1,2.0,1,2,83.0,0,1,0,2,0,1,1,1
59854,18,0,1,3,6245.0,0,2,0,37,1,2,4.0,0,2,67.0,0,0,0,3,1,0,1,2
33774,23,1,10,2,7878.0,0,2,0,47,0,1,0.0,2,2,76.0,0,0,0,2,2,1,3,1
67411,29,0,6,0,5580.0,2,2,0,37,1,0,2.0,2,1,70.0,0,0,0,3,0,1,1,1
60362,23,0,1,1,12142.0,0,1,1,1,3,1,1.0,1,2,17.0,0,0,0,3,3,1,1,0
11711,39,0,27,4,8878.0,0,0,0,32,2,1,3.0,1,2,85.0,0,0,0,2,1,1,2,2
10231,23,1,15,2,6938.0,0,1,0,74,1,1,1.0,2,2,61.0,0,1,0,1,1,1,2,1
26034,45,1,13,0,4361.0,2,1,1,21,2,1,0.0,0,0,84.0,0,0,0,3,1,0,1,1
27138,53,1,3,0,4144.0,0,0,1,52,1,0,0.0,1,1,33.0,0,0,1,2,3,0,2,0
70698,26,0,15,1,8397.0,1,0,0,20,1,1,4.0,0,0,64.0,0,0,0,2,1,1,0,2
47897,18,1,7,2,7170.0,0,0,1,39,1,1,1.0,1,1,46.0,0,0,0,3,2,1,1,0
64747,37,0,14,0,4889.0,2,2,0,42,1,1,0.0,1,2,68.0,0,0,0,3,2,1,1,0
6849,36,1,7,3,6099.0,0,2,0,68,1,1,2.0,0,2,55.0,0,0,0,2,1,0,2,0
15451,31,0,13,2,8127.0,3,0,0,84,0,1,1.0,1,2,65.0,0,0,0,0,0,0,2,1
66722,51,1,26,0,4478.0,0,0,1,7,0,2,2.0,1,1,37.0,0,0,0,1,2,0,2,2
27124,29,0,20,3,6796.0,1,1,0,93,2,1,2.0,1,0,52.0,0,0,0,2,1,1,2,0
9313,27,0,2,3,5850.0,1,2,0,33,0,1,0.0,1,1,67.0,1,0,1,2,1,1,2,1
31252,56,1,1,2,8949.0,0,4,0,23,1,2,4.0,0,1,53.0,0,0,0,1,0,0,3,1
7630,58,1,23,3,5653.0,0,0,0,50,1,2,4.0,2,1,58.0,0,0,0,2,2,1,2,1
73355,38,1,27,0,4695.0,0,0,1,9,0,1,5.0,0,0,102.0,0,0,0,2,1,1,3,2
13522,32,0,2,2,8373.0,0,0,0,27,1,1,3.0,0,1,36.0,0,1,0,1,1,0,1,3
33091,55,1,21,1,7614.0,0,2,0,36,0,2,1.0,0,1,28.0,0,0,0,0,2,1,1,0
16845,39,0,29,2,7814.0,0,2,0,94,3,2,0.0,0,1,46.0,1,1,0,3,2,1,0,3
61317,50,0,12,0,4053.0,0,0,0,21,3,2,1.0,0,1,14.0,0,0,0,2,1,0,2,1
56231,54,1,37,1,7615.0,0,0,1,5,1,1,3.0,0,2,84.0,0,0,0,1,0,0,2,1
63791,23,1,8,0,4572.0,0,3,0,29,1,0,2.0,2,1,12.0,0,0,0,2,0,1,2,0
42120,36,1,11,0,3074.0,0,4,0,37,0,1,0.0,2,2,67.0,0,0,0,2,1,1,3,3
8250,38,1,6,1,8195.0,2,1,0,78,1,1,1.0,2,1,28.0,0,0,1,2,2,1,1,3
72558,46,1,33,0,4204.0,0,0,0,71,3,0,0.0,0,2,36.0,0,0,0,1,1,0,0,1
43901,56,1,26,1,8876.0,2,0,0,74,2,2,4.0,1,2,49.0,0,0,0,3,0,0,1,0
55704,59,1,39,0,4587.0,0,0,1,15,1,2,0.0,1,0,69.0,1,0,0,2,0,1,1,1
47090,47,1,24,2,7986.0,0,0,0,5,3,1,1.0,0,1,35.0,0,0,0,2,0,0,1,1
54548,29,1,12,0,4430.0,1,2,1,17,0,1,3.0,1,2,40.0,1,0,0,3,2,1,0,2
16063,20,0,5,1,12883.0,2,0,0,16,3,0,1.0,0,1,46.0,0,0,0,2,2,0,1,0
2706,52,1,24,2,8018.0,3,4,0,65,4,0,4.0,0,0,47.0,0,0,1,0,0,1,2,1
30052,26,1,1,0,4032.0,0,2,1,45,0,2,3.0,2,2,52.0,0,0,0,3,1,0,0,1
62765,20,0,11,4,10226.0,0,2,0,15,2,2,4.0,1,1,72.0,1,0,0,3,1,1,2,3
23843,38,1,30,1,9035.0,0,0,0,39,0,1,5.0,0,1,64.0,0,0,0,1,0,1,2,3
62749,55,1,22,1,8408.0,0,1,1,60,0,0,1.0,1,1,35.0,0,0,0,2,0,0,0,0
55709,22,1,7,3,5471.0,0,1,0,14,1,1,5.0,2,2,12.0,0,0,0,2,1,1,2,3
39657,55,1,42,0,3405.0,0,0,1,59,0,1,1.0,0,1,78.0,1,0,0,1,1,0,2,1
50221,45,0,20,1,10699.0,0,1,0,78,3,1,2.0,1,2,66.0,0,0,0,0,2,1,2,1
24963,38,0,27,2,8815.0,0,0,1,41,4,2,3.0,1,0,41.0,0,0,0,2,2,0,3,3
43897,22,0,2,0,4743.0,0,0,0,75,1,1,1.0,2,2,54.0,0,0,0,3,1,0,0,1
73214,25,1,12,1,8344.0,0,1,0,35,3,0,2.0,1,1,48.0,1,0,0,1,2,0,2,1
16718,22,1,11,0,5894.0,0,0,0,16,1,1,0.0,2,1,86.0,0,0,0,2,2,1,1,3
8413,51,1,9,3,5658.0,2,2,1,93,1,1,3.0,1,1,38.0,0,0,0,2,1,1,1,0
21467,43,1,34,0,5690.0,0,0,1,37,2,1,2.0,1,0,80.0,0,0,1,2,1,0,2,1
4200,57,0,30,4,8830.0,0,2,0,53,1,2,1.0,0,1,100.0,0,0,0,1,0,0,0,1
39634,44,0,24,2,9182.0,1,1,1,88,4,1,4.0,2,1,90.0,0,0,0,0,1,1,0,2
34971,57,0,26,1,5031.0,2,0,0,35,0,1,3.0,0,1,74.0,0,0,0,1,1,0,2,0
36232,58,0,42,4,8577.0,0,1,1,6,3,2,1.0,0,2,49.0,0,0,0,2,1,0,0,0
13025,51,1,33,3,5908.0,0,1,1,51,2,1,0.0,0,2,51.0,0,0,0,2,0,1,1,1
39694,43,1,1,4,7954.0,0,0,0,74,2,1,0.0,2,2,62.0,1,0,0,2,0,1,1,0
5666,27,0,4,4,11142.0,1,2,1,7,0,1,2.0,0,1,13.0,0,0,0,3,2,0,2,0
37747,48,1,20,0,5247.0,3,0,0,73,0,1,1.0,1,1,97.0,0,0,0,2,1,1,0,1
54160,59,1,38,2,8977.0,0,1,0,41,3,1,0.0,0,0,62.0,0,0,0,2,0,0,2,0
20412,44,0,2,2,8228.0,1,1,0,48,1,1,0.0,1,2,80.0,1,0,0,1,3,1,1,1
44745,21,1,9,0,6139.0,0,0,0,58,1,1,0.0,1,1,30.0,0,0,0,2,3,1,1,1
53525,41,0,23,3,5641.0,2,0,0,21,0,2,0.0,0,2,61.0,0,0,0,2,1,0,2,3
28660,40,0,22,2,7255.0,0,1,0,34,0,2,0.0,2,2,92.0,1,0,0,3,0,1,2,1
35804,19,1,4,1,7546.0,0,1,0,45,2,0,3.0,1,2,57.0,0,1,0,1,0,1,2,2
15464,45,0,5,1,9897.0,0,0,0,16,1,2,1.0,0,1,82.0,1,0,0,2,1,1,2,2
54613,43,1,15,4,7417.0,2,1,0,30,0,1,5.0,1,1,41.0,0,0,0,2,3,1,2,0
9228,42,1,6,4,8499.0,1,0,0,29,0,1,0.0,0,2,26.0,0,0,0,1,1,0,0,1
31425,57,0,26,1,9657.0,0,0,0,23,1,1,4.0,1,1,102.0,0,1,1,1,0,0,3,0
54197,51,0,10,2,8192.0,2,1,1,55,1,2,0.0,0,1,77.0,0,0,1,2,1,0,3,2
22863,50,1,38,4,8082.0,0,0,0,60,3,1,1.0,0,1,87.0,1,0,0,2,1,1,1,1
8637,40,1,19,4,9519.0,0,2,0,28,2,1,3.0,0,1,75.0,0,0,0,2,1,1,1,1
11643,51,0,18,4,8943.0,3,1,0,82,2,0,4.0,2,0,91.0,0,0,0,2,1,1,1,3
18764,50,1,12,4,8886.0,0,2,1,45,1,2,2.0,1,0,90.0,1,0,0,1,0,0,1,0
55876,28,0,1,2,7398.0,2,0,1,6,0,2,0.0,2,2,21.0,0,0,0,3,1,0,1,1
48325,22,0,5,2,8115.0,2,0,1,32,1,1,1.0,0,1,40.0,0,0,0,3,0,0,2,1
63994,32,1,7,1,8614.0,0,2,0,59,0,2,0.0,0,0,76.0,0,0,0,0,0,0,0,0
46103,58,1,19,3,6080.0,2,0,0,44,2,2,1.0,2,2,37.0,0,0,0,2,0,1,1,0
14791,57,1,40,1,7862.0,0,2,0,89,1,2,1.0,0,2,98.0,0,0,0,2,0,1,1,0
70265,51,0,11,3,6240.0,0,0,1,84,0,1,2.0,1,0,44.0,1,0,0,2,3,1,3,1
56857,50,0,23,0,4738.0,1,1,1,14,0,1,1.0,1,2,72.0,0,0,0,3,0,0,1,3
29897,57,1,49,2,8727.0,0,0,0,62,1,1,4.0,0,0,53.0,0,0,0,3,1,0,0,2
7582,51,0,22,1,6472.0,0,2,0,35,0,1,4.0,0,1,90.0,0,0,0,2,1,1,1,1
17583,38,0,18,2,8076.0,0,3,1,86,1,0,1.0,0,1,38.0,0,0,0,0,1,1,1,1
57310,49,0,41,2,7491.0,0,0,0,72,2,1,4.0,2,0,113.0,0,0,0,1,1,1,2,0
48207,20,1,4,0,4657.0,2,0,0,90,0,1,0.0,1,1,46.0,1,0,0,1,0,1,2,1
61575,41,1,11,2,9300.0,0,1,0,72,3,1,0.0,0,1,41.0,0,0,0,2,0,1,0,1
38997,25,1,11,2,8268.0,0,1,0,23,2,0,2.0,0,1,88.0,0,0,0,2,1,1,0,0
8705,18,1,9,3,6642.0,0,2,1,7,0,2,1.0,0,1,48.0,1,0,0,2,1,1,1,2
42294,55,1,26,0,4629.0,2,0,0,29,1,2,2.0,0,1,81.0,0,0,0,0,2,0,2,0
7463,33,0,8,3,6138.0,0,0,1,19,3,1,0.0,1,1,25.0,0,0,0,3,1,1,0,0
13925,19,1,10,1,6320.0,0,2,0,92,1,2,0.0,1,1,38.0,0,0,0,3,1,0,1,0
49017,46,1,19,4,11537.0,1,1,0,44,1,0,0.0,0,0,45.0,0,0,0,2,1,0,0,2
32590,20,1,4,0,5748.0,1,1,1,18,1,0,2.0,1,1,81.0,1,0,1,2,0,0,1,0
10460,59,1,15,2,8739.0,2,0,0,85,1,1,2.0,1,1,70.0,0,0,0,1,1,1,1,1
32256,57,1,11,4,6692.0,0,0,1,92,3,1,4.0,1,1,37.0,0,0,0,3,2,0,2,1
67603,41,1,33,3,6108.0,2,0,0,40,1,1,1.0,0,2,76.0,0,0,1,2,2,0,3,1
40591,53,0,6,4,10998.0,0,0,0,15,1,2,0.0,2,2,30.0,0,0,0,1,0,1,1,2
45015,42,1,32,2,8210.0,0,1,1,55,0,2,2.0,1,1,58.0,0,0,1,1,3,0,1,1
58715,21,1,2,0,4168.0,0,0,0,96,1,0,4.0,2,0,3.0,0,0,0,2,1,1,1,1
2742,25,0,13,4,8753.0,0,2,1,64,3,0,6.0,2,1,83.0,1,0,0,1,2,1,1,1
50633,47,0,18,0,4654.0,1,0,0,19,3,1,5.0,1,0,77.0,0,0,0,1,2,1,3,0
54411,56,1,43,3,5832.0,0,1,1,8,0,0,0.0,0,1,73.0,0,0,0,2,2,1,0,0
29886,26,1,9,3,6314.0,0,0,0,46,3,0,0.0,0,0,22.0,0,0,0,2,2,0,2,2
13931,53,0,39,4,8102.0,0,0,0,9,2,2,4.0,2,1,81.0,0,0,0,2,1,1,0,2
37259,47,0,24,0,4548.0,0,0,1,89,1,2,1.0,1,1,78.0,1,0,0,3,0,0,1,1
12853,29,1,5,4,8657.0,2,2,0,23,3,1,1.0,0,1,62.0,0,0,0,3,1,1,2,1
71925,51,0,24,4,6934.0,0,0,1,18,2,1,1.0,0,0,78.0,0,0,1,1,2,0,2,1
51810,40,1,25,1,12916.0,1,1,0,61,1,0,1.0,1,0,92.0,0,0,0,2,1,0,2,0
14065,44,1,8,2,7406.0,1,0,0,20,0,1,1.0,2,1,42.0,0,0,0,1,1,1,3,2
53873,41,0,18,1,6888.0,0,0,0,4,0,1,1.0,1,1,62.0,0,0,0,2,1,1,0,3
27005,38,0,28,0,4801.0,2,2,1,66,0,2,0.0,1,1,42.0,0,0,0,3,1,0,1,1
44062,27,1,8,2,7994.0,0,1,0,23,3,2,2.0,2,1,69.0,0,0,0,2,1,1,2,1
38167,39,1,5,3,6432.0,0,0,0,87,0,2,3.0,0,1,72.0,1,0,1,3,0,1,2,2
240,33,0,22,3,6567.0,0,0,0,44,0,2,1.0,0,1,99.0,0,0,0,1,0,0,2,1
47722,59,1,31,4,9450.0,2,0,0,18,2,2,1.0,2,0,33.0,1,0,0,1,1,1,0,0
25204,51,1,42,2,7205.0,1,3,0,97,4,2,1.0,1,0,102.0,0,0,0,0,2,1,2,1
33565,56,1,27,4,5905.0,0,0,0,98,0,2,1.0,0,1,43.0,0,0,0,2,1,1,1,1
34142,59,1,11,1,8395.0,0,0,0,22,3,0,4.0,2,0,71.0,0,0,0,3,1,1,1,1
43445,31,0,4,0,4065.0,0,0,0,17,2,1,3.0,1,1,65.0,0,0,0,0,2,0,1,1
25244,26,0,10,3,6925.0,0,1,0,76,1,2,0.0,1,2,21.0,0,0,1,2,0,0,0,0
69138,31,0,7,0,4852.0,1,1,1,23,1,0,0.0,1,2,15.0,0,0,0,1,3,0,3,1
15278,38,1,9,4,9084.0,0,1,1,6,3,2,2.0,0,1,29.0,0,0,0,3,0,0,1,1
31642,27,1,18,3,5522.0,1,0,1,38,1,0,6.0,1,1,89.0,0,0,1,3,3,0,1,0
32311,26,0,1,0,5295.0,2,0,0,43,4,1,1.0,1,0,35.0,0,0,0,2,1,0,2,1
37130,53,1,27,3,6243.0,0,0,0,18,2,2,4.0,2,2,72.0,0,0,0,0,1,1,1,1
42894,49,1,29,0,4534.0,2,0,1,42,0,2,2.0,2,1,36.0,1,0,1,1,1,1,2,2
28172,38,1,6,1,5843.0,1,0,1,49,0,2,1.0,1,0,57.0,1,0,0,2,3,0,3,1
65501,37,0,5,4,11594.0,0,2,0,20,1,0,3.0,0,0,68.0,0,0,0,0,1,1,1,1
12384,21,1,5,2,8036.0,2,2,0,61,2,0,1.0,0,2,68.0,1,0,1,1,3,1,2,1
15434,27,1,16,4,7986.0,2,1,1,72,1,2,1.0,1,1,50.0,1,0,0,2,2,0,1,1
54661,26,1,6,1,8902.0,2,0,0,34,1,1,0.0,0,1,77.0,0,0,1,1,2,1,1,2
6581,43,1,19,2,6584.0,0,0,0,98,1,1,0.0,2,1,80.0,0,0,0,0,0,1,1,1
34220,43,1,25,4,7967.0,0,0,0,11,0,2,1.0,2,1,68.0,1,0,1,1,1,1,1,1
21252,55,1,20,0,3463.0,0,1,0,45,0,1,3.0,1,1,43.0,1,0,0,2,2,1,0,1
64657,43,0,32,0,5318.0,0,0,0,50,0,1,1.0,0,1,94.0,0,0,1,0,1,0,1,2
34332,34,0,5,4,8126.0,0,2,0,91,1,2,0.0,0,2,39.0,1,0,0,2,2,1,1,0
45070,31,0,11,2,8691.0,2,0,0,60,2,2,3.0,0,1,12.0,1,0,0,2,2,1,1,1
45186,23,1,1,3,5550.0,0,1,1,23,1,1,2.0,0,2,51.0,0,0,0,2,1,0,0,2
18550,59,0,43,3,6414.0,2,0,1,8,4,0,1.0,0,1,61.0,1,0,0,2,2,0,3,1
31939,54,1,36,1,8916.0,0,1,1,30,3,2,4.0,1,2,51.0,0,0,0,2,2,0,1,1
67911,49,0,32,3,5290.0,1,2,1,1,2,2,2.0,1,1,74.0,0,0,0,3,1,0,1,1
29082,40,1,27,1,6888.0,2,0,1,44,0,1,2.0,1,2,103.0,0,0,1,2,0,1,0,0
48133,36,1,4,4,8760.0,2,0,0,82,2,2,1.0,1,2,38.0,1,0,0,2,1,1,1,1
15017,57,1,16,1,8421.0,0,4,0,77,1,1,0.0,2,2,49.0,0,0,0,0,2,1,0,1
26578,35,0,15,4,10224.0,0,2,0,76,0,1,4.0,0,0,51.0,0,0,1,0,2,0,3,2
14738,30,0,10,0,4065.0,0,0,1,89,1,0,0.0,0,1,33.0,0,0,0,2,3,0,0,0
26465,28,0,11,2,9447.0,3,2,0,64,1,2,3.0,0,2,37.0,0,0,0,2,1,0,2,1
2186,35,1,18,4,6986.0,0,0,0,68,3,1,2.0,2,1,46.0,1,0,0,3,0,1,0,1
13884,26,1,15,3,5588.0,0,0,0,98,0,2,0.0,0,1,91.0,1,0,0,3,1,1,1,3
52724,50,0,42,4,7002.0,0,0,0,80,4,2,1.0,2,1,77.0,0,0,0,3,1,1,1,0
39978,21,0,1,0,6059.0,0,1,1,72,0,1,1.0,2,2,75.0,1,0,0,2,0,1,0,1
60003,46,1,29,3,6371.0,0,0,1,22,2,0,1.0,0,1,97.0,0,0,1,1,1,1,1,2
11842,26,1,11,0,4367.0,2,1,0,48,1,1,4.0,2,2,46.0,1,0,0,3,1,1,1,0
16528,39,0,4,0,4015.0,3,0,0,71,3,1,2.0,2,2,65.0,0,0,0,2,2,0,2,3
23728,35,0,23,1,11048.0,0,0,0,52,3,2,1.0,0,1,88.0,0,0,0,2,0,0,0,3
5803,40,1,7,0,4712.0,2,0,0,35,0,1,2.0,1,1,84.0,0,0,0,2,0,1,1,3
20089,40,0,25,0,4739.0,0,0,1,27,1,1,2.0,1,1,56.0,0,0,0,2,1,1,0,3
6848,30,1,16,4,10360.0,0,1,0,45,0,2,1.0,2,0,55.0,0,0,0,1,0,1,1,1
64274,56,1,23,4,11551.0,2,1,0,31,1,2,0.0,2,1,71.0,0,0,0,1,2,0,3,0
18470,23,1,11,4,6946.0,2,0,1,45,3,2,1.0,0,1,69.0,1,0,0,3,2,1,3,1
70980,37,0,11,4,9512.0,3,1,0,58,3,1,1.0,1,2,83.0,0,0,0,3,1,0,2,1
31932,22,1,10,4,9250.0,0,0,0,90,0,2,2.0,0,2,13.0,0,0,1,3,1,0,1,2
16113,47,1,5,2,8291.0,0,2,0,2,0,2,5.0,2,2,11.0,0,0,0,2,0,0,2,1
69317,24,1,2,1,9987.0,0,1,0,44,1,1,0.0,0,2,78.0,0,0,0,3,1,0,0,2
11579,51,1,14,4,6370.0,2,4,0,26,1,0,1.0,0,0,26.0,0,0,0,3,2,1,1,0
32110,41,1,15,2,9954.0,0,0,0,62,2,2,1.0,1,0,47.0,0,0,0,2,2,0,1,0
34300,58,1,36,0,4261.0,0,2,0,75,2,2,4.0,0,0,63.0,0,0,0,3,0,1,1,1
51172,30,1,22,3,5548.0,0,1,0,12,4,1,0.0,2,0,34.0,0,0,0,2,2,1,3,3
42184,55,0,28,4,11253.0,1,3,0,33,2,1,1.0,1,1,47.0,1,0,0,1,1,1,1,0
49372,21,1,1,2,7573.0,3,0,0,8,1,1,0.0,2,1,31.0,1,0,1,1,0,1,0,1
34459,29,0,9,3,5094.0,0,0,0,72,2,1,2.0,1,0,15.0,1,0,0,2,0,1,1,1
69546,25,0,4,3,5827.0,0,0,0,83,0,1,1.0,1,1,14.0,0,0,0,2,0,0,1,1
67821,43,0,4,3,6219.0,1,1,0,6,2,0,1.0,1,0,45.0,0,0,0,2,1,0,2,1
25844,48,1,7,0,4231.0,2,0,0,48,1,2,2.0,0,2,34.0,1,0,0,2,0,0,3,0
45076,24,1,10,0,4900.0,0,0,1,14,2,0,1.0,1,0,47.0,0,0,0,0,0,0,3,2
47150,50,0,39,2,10156.0,0,0,0,43,0,1,1.0,1,0,117.0,0,1,0,0,1,0,2,3
33833,52,1,9,1,9603.0,2,1,0,76,4,2,5.0,1,2,74.0,0,0,0,1,1,1,1,1
34892,46,1,2,0,4299.0,0,1,0,4,3,1,2.0,0,1,30.0,0,0,0,2,1,1,2,0
2008,59,0,50,0,5210.0,0,0,0,87,3,1,1.0,1,0,51.0,0,0,1,3,1,0,0,0
58522,31,0,8,2,7953.0,1,0,0,49,1,1,1.0,0,1,26.0,0,0,0,3,1,0,1,1
38373,59,1,35,2,8949.0,1,2,0,26,2,1,3.0,0,1,109.0,1,0,0,1,2,1,2,2
29938,45,1,14,4,7115.0,1,1,0,15,3,2,1.0,0,1,39.0,0,0,0,1,1,0,2,1
8871,27,1,4,0,4917.0,1,0,0,45,1,0,3.0,0,1,65.0,0,0,1,2,0,0,1,2
51393,39,1,8,4,10137.0,0,0,0,4,3,2,2.0,0,1,25.0,1,0,0,1,2,1,1,0
20478,54,1,30,0,5523.0,0,0,0,8,3,1,2.0,1,0,63.0,1,0,1,2,0,1,0,0
20698,37,0,19,3,6553.0,0,1,1,67,3,1,4.0,1,2,94.0,0,0,0,2,3,1,1,1
33562,51,1,20,0,5874.0,1,0,0,29,1,2,1.0,2,1,23.0,0,0,0,2,1,0,2,1
53770,28,0,8,1,9452.0,1,1,0,82,2,2,1.0,2,2,58.0,0,0,0,1,0,0,2,0
13915,24,1,2,0,3810.0,2,2,0,81,3,2,2.0,0,0,73.0,1,0,0,1,2,1,0,2
34761,51,0,37,3,5280.0,1,0,0,98,1,1,4.0,0,1,56.0,0,0,0,0,0,1,1,1
6789,22,1,13,4,8994.0,0,1,0,82,2,1,1.0,1,1,38.0,0,1,0,2,0,1,1,2
12896,39,0,5,1,10055.0,0,0,1,4,2,1,0.0,0,2,17.0,0,0,0,1,2,0,0,1
8380,56,0,3,0,4134.0,2,1,0,12,1,1,3.0,1,1,18.0,0,0,0,1,2,0,3,1
65540,41,0,2,1,8480.0,0,0,1,46,3,1,1.0,1,1,33.0,1,0,0,3,1,1,2,1
41934,31,0,11,2,8319.0,0,0,0,67,3,1,1.0,0,0,62.0,0,0,0,2,2,0,1,0
38862,25,1,17,1,6410.0,0,0,0,98,1,0,6.0,0,0,25.0,0,0,0,2,1,0,3,1
34359,36,1,10,1,6929.0,0,1,1,34,3,1,0.0,0,1,29.0,0,0,0,0,0,1,1,1
9849,20,1,11,4,9070.0,0,1,1,71,2,1,1.0,2,1,62.0,0,0,0,3,2,1,2,1
37885,18,1,8,0,3913.0,2,1,1,64,2,2,1.0,1,1,69.0,0,0,0,0,1,0,0,1
51599,49,0,1,0,5447.0,0,0,1,33,0,1,2.0,2,1,52.0,0,1,0,1,1,0,2,1
10654,28,1,14,4,8595.0,0,0,1,24,3,2,0.0,1,2,65.0,1,0,0,1,1,1,2,1
15552,44,1,19,0,3807.0,0,3,0,89,2,2,3.0,1,1,74.0,0,0,0,2,2,1,3,1
1471,57,0,30,1,7783.0,0,0,0,82,0,1,1.0,0,2,36.0,1,0,0,3,2,1,3,2
40058,22,0,10,2,7651.0,0,0,1,93,0,2,2.0,0,0,88.0,0,0,0,3,1,0,2,1
14934,32,1,13,4,8339.0,0,2,1,45,1,1,3.0,2,1,74.0,0,0,0,2,1,1,3,2
19414,34,0,7,0,4174.0,1,3,0,10,2,1,1.0,1,1,63.0,0,0,0,2,0,0,2,1
74082,48,0,30,3,6462.0,0,3,0,71,1,2,1.0,2,1,70.0,0,0,0,2,0,1,1,1
43772,35,0,5,2,8452.0,2,3,0,42,0,1,2.0,0,1,25.0,0,0,0,3,0,1,2,2
23725,57,1,22,0,3661.0,0,1,1,58,1,1,5.0,2,2,64.0,0,0,0,2,3,1,1,3
69304,53,0,5,0,3900.0,0,0,1,56,1,0,0.0,0,0,40.0,1,0,0,2,2,0,0,0
7222,43,0,33,3,5988.0,0,1,1,72,0,1,2.0,1,1,58.0,0,0,0,2,0,0,2,3
59320,20,1,10,0,5415.0,0,2,1,44,4,2,0.0,0,1,22.0,0,0,0,2,2,1,0,1
40783,47,1,39,4,5847.0,0,2,0,62,2,0,0.0,0,1,67.0,0,0,1,2,0,0,1,1
43818,27,1,2,2,7612.0,0,2,0,81,1,2,1.0,0,1,33.0,0,0,0,2,2,0,1,1
4894,32,1,20,0,5637.0,0,1,1,26,2,1,0.0,1,2,60.0,0,0,0,0,1,1,2,1
7337,55,1,23,1,7465.0,0,2,0,80,2,1,4.0,2,2,29.0,0,0,0,2,2,1,0,2
51276,26,1,13,0,3545.0,0,2,1,16,3,1,0.0,0,0,30.0,0,0,0,0,2,1,2,1
