response_id,Predictions
6049,Left
43746,Left
17237,Left
62572,Stayed
43534,Left
20197,Stayed
22312,Stayed
63864,Stayed
13095,Stayed
52032,Stayed
69032,Left
37552,Stayed
5772,Left
15704,Left
32704,Left
6232,Stayed
11402,Left
11755,Left
4109,Stayed
61842,Left
27091,Stayed
41452,Stayed
27328,Stayed
36756,Left
66951,Stayed
9818,Left
30517,Left
21780,Left
39234,Left
45317,Stayed
9671,Left
44782,Stayed
1589,Left
31573,Left
33241,Left
22611,Left
36027,Left
26862,Left
9288,Left
16003,Stayed
57834,Left
16337,Stayed
51461,Left
49489,Left
7724,Left
49032,Left
14006,Stayed
74228,Stayed
53882,Stayed
70491,Left
12540,Stayed
2491,Stayed
56403,Stayed
5015,Left
33146,Stayed
68819,Left
17346,Stayed
72127,Stayed
60492,Stayed
70624,Stayed
65801,Left
32373,Left
71367,Stayed
12075,Stayed
44385,Left
25332,Stayed
24255,Stayed
43896,Left
60731,Stayed
58783,Stayed
57763,Stayed
27369,Left
64322,Stayed
64144,Stayed
10685,Stayed
2747,Stayed
24458,Stayed
33931,Left
71168,Stayed
28111,Stayed
35446,Left
68198,Left
35040,Left
13439,Stayed
61330,Stayed
42539,Stayed
7570,Left
14615,Stayed
14459,Stayed
23995,Stayed
53801,Left
60418,Stayed
73224,Stayed
66510,Left
47498,Stayed
22658,Stayed
27722,Stayed
11620,Stayed
18938,Left
46039,Stayed
55564,Left
46507,Stayed
5891,Left
33418,Stayed
71245,Stayed
32164,Left
42573,Left
55353,Stayed
25141,Left
30716,Left
26822,Stayed
56410,Left
66029,Stayed
62744,Stayed
35719,Left
73026,Left
59066,Left
44800,Left
22622,Left
5712,Left
23091,Left
43922,Left
2814,Stayed
18727,Stayed
42007,Stayed
32595,Left
39778,Left
43621,Stayed
7271,Left
62607,Stayed
52866,Stayed
46787,Left
37352,Stayed
54128,Left
22194,Stayed
14529,Left
72539,Stayed
59414,Left
68538,Stayed
43378,Stayed
4283,Stayed
55465,Stayed
17211,Stayed
69254,Left
70181,Stayed
2906,Stayed
28533,Left
23847,Left
45787,Stayed
45400,Stayed
6555,Stayed
8926,Stayed
52360,Left
13811,Left
46658,Stayed
8942,Stayed
69140,Left
35509,Left
36010,Stayed
35150,Stayed
24445,Left
18700,Stayed
44286,Stayed
36879,Stayed
12515,Stayed
2559,Stayed
47933,Stayed
4457,Stayed
56652,Stayed
62684,Stayed
59778,Stayed
9062,Stayed
2241,Left
21975,Stayed
30082,Left
47384,Stayed
14922,Stayed
34888,Stayed
58841,Stayed
33114,Left
25254,Left
6085,Left
40580,Left
18857,Stayed
56469,Left
24165,Stayed
10905,Stayed
1898,Left
29011,Stayed
64572,Left
73801,Stayed
18564,Stayed
36250,Stayed
40208,Stayed
60226,Stayed
38662,Left
61683,Left
42348,Left
35039,Stayed
39437,Left
11078,Stayed
47785,Stayed
22368,Left
31455,Left
50955,Left
43750,Stayed
23593,Left
22002,Left
42527,Stayed
56692,Stayed
1323,Stayed
34859,Stayed
19768,Left
9992,Left
13111,Stayed
29009,Stayed
29285,Stayed
43854,Left
35131,Stayed
66957,Stayed
58767,Stayed
5999,Stayed
3219,Left
57369,Left
70781,Stayed
33138,Stayed
69421,Left
34638,Left
24970,Stayed
7516,Left
63901,Stayed
39261,Left
35120,Left
35090,Stayed
58636,Left
54662,Stayed
11500,Stayed
66695,Left
74324,Left
18110,Stayed
27846,Stayed
13564,Left
60716,Left
49276,Stayed
9195,Left
38883,Left
61776,Left
9255,Left
31562,Left
56604,Stayed
57128,Stayed
43967,Left
15813,Stayed
68714,Stayed
69850,Stayed
27712,Left
38448,Left
13717,Stayed
17618,Left
53502,Left
35850,Left
8229,Stayed
62928,Stayed
52828,Left
28625,Stayed
59641,Left
43366,Left
22601,Stayed
48817,Stayed
68868,Left
18904,Left
49015,Left
53868,Stayed
41945,Stayed
63959,Stayed
65980,Left
64456,Stayed
26116,Stayed
2056,Left
36530,Left
9819,Left
45474,Stayed
71204,Stayed
31092,Stayed
6940,Stayed
67131,Stayed
43056,Left
44933,Stayed
58634,Stayed
38528,Left
9101,Stayed
50271,Stayed
64038,Left
45904,Stayed
2182,Stayed
67609,Left
73371,Stayed
23882,Left
66782,Stayed
70689,Stayed
44219,Stayed
73291,Left
1812,Stayed
54256,Stayed
24739,Left
50749,Stayed
19367,Left
49807,Left
71647,Stayed
71,Left
16936,Left
26785,Stayed
74081,Left
64770,Stayed
3733,Left
11388,Stayed
45869,Left
9939,Stayed
53577,Stayed
33473,Stayed
41083,Left
20771,Left
18458,Stayed
55274,Stayed
22021,Stayed
26625,Left
72226,Stayed
9754,Stayed
69490,Stayed
44735,Left
19803,Stayed
50738,Stayed
59314,Left
32103,Stayed
564,Left
52373,Stayed
29824,Stayed
63432,Left
39691,Left
5529,Stayed
64295,Left
66412,Stayed
3176,Left
56512,Stayed
58971,Stayed
35701,Stayed
71573,Left
49292,Stayed
66608,Stayed
26003,Stayed
16410,Left
57810,Left
15533,Left
32631,Stayed
43874,Left
72054,Left
22411,Left
5163,Left
18521,Stayed
48843,Left
66638,Left
16267,Left
10571,Left
18634,Stayed
52123,Left
60269,Stayed
46394,Left
20280,Stayed
63976,Stayed
67639,Stayed
12242,Left
2332,Left
68980,Left
24493,Stayed
53293,Left
25012,Left
53402,Left
17404,Left
16277,Left
46509,Left
7316,Left
53505,Stayed
30426,Stayed
64813,Left
65563,Stayed
33188,Stayed
15890,Stayed
10033,Left
56730,Stayed
29652,Stayed
17653,Left
69126,Left
4570,Left
33262,Stayed
2617,Left
25926,Stayed
7412,Left
31406,Stayed
12204,Stayed
20454,Stayed
44818,Left
42205,Left
16802,Stayed
22550,Left
42516,Left
22009,Stayed
51032,Stayed
20083,Left
41893,Left
1690,Stayed
56186,Stayed
17234,Stayed
4819,Stayed
6676,Left
8726,Stayed
73372,Stayed
44147,Stayed
11308,Left
63558,Stayed
5173,Stayed
26480,Left
23211,Left
63554,Stayed
41585,Stayed
45147,Left
43139,Stayed
22041,Left
25968,Left
4529,Left
30579,Stayed
67776,Stayed
39950,Left
43582,Left
61028,Stayed
31598,Stayed
68906,Stayed
67779,Left
36083,Stayed
39749,Stayed
58624,Left
586,Left
62804,Left
25984,Stayed
8531,Stayed
37091,Left
39513,Stayed
64706,Stayed
54114,Stayed
19731,Left
22040,Stayed
4040,Left
28316,Left
995,Stayed
64142,Stayed
65173,Left
51352,Stayed
53691,Left
34779,Stayed
45401,Left
35190,Left
7564,Left
25544,Stayed
29069,Left
1190,Left
12692,Stayed
1194,Left
66348,Left
21634,Stayed
25784,Stayed
49235,Left
63114,Stayed
2266,Left
52603,Left
48272,Left
73296,Stayed
15244,Left
56627,Stayed
56330,Stayed
29183,Stayed
28362,Stayed
73093,Left
36272,Stayed
37736,Stayed
28786,Left
20893,Stayed
9978,Left
6273,Left
56955,Stayed
68731,Left
67733,Stayed
49556,Left
72639,Stayed
35073,Stayed
23767,Stayed
51228,Left
3947,Stayed
38341,Stayed
9448,Stayed
379,Stayed
44579,Left
72845,Left
43648,Left
16823,Left
9332,Stayed
1624,Stayed
18780,Stayed
53963,Stayed
18011,Left
43295,Stayed
39355,Left
28159,Stayed
32128,Stayed
26097,Left
42004,Left
57211,Left
50693,Left
72772,Stayed
46870,Stayed
53160,Stayed
37371,Left
19439,Left
67538,Stayed
25772,Left
48831,Stayed
57556,Stayed
48452,Left
19989,Stayed
39350,Left
47557,Stayed
52448,Left
39371,Stayed
3941,Left
55003,Stayed
33178,Left
16345,Left
36210,Stayed
53653,Stayed
8711,Stayed
29842,Stayed
29628,Left
39276,Stayed
37484,Stayed
25261,Left
70303,Stayed
21383,Left
42290,Left
24984,Left
55701,Left
55145,Stayed
1122,Stayed
32124,Stayed
4197,Stayed
53849,Stayed
26865,Stayed
65900,Stayed
32462,Stayed
65105,Stayed
42878,Stayed
72753,Stayed
36025,Stayed
1001,Stayed
60538,Left
36826,Left
42031,Left
34686,Stayed
63291,Stayed
57312,Left
41590,Stayed
62367,Stayed
55222,Stayed
20819,Left
42450,Stayed
50466,Stayed
65693,Left
67057,Left
47586,Stayed
48728,Stayed
51649,Left
48410,Left
65825,Stayed
69976,Stayed
41117,Left
43283,Stayed
67869,Left
59466,Stayed
13421,Stayed
62398,Stayed
4531,Left
72209,Left
41016,Left
781,Left
69647,Stayed
43930,Left
17861,Stayed
53994,Stayed
49744,Left
52904,Left
22529,Left
16358,Stayed
4365,Left
55034,Stayed
32666,Left
64444,Left
74441,Left
681,Left
10895,Left
9502,Stayed
48350,Left
67954,Stayed
12065,Stayed
36616,Stayed
33963,Stayed
74021,Left
45990,Stayed
5733,Left
24746,Stayed
30595,Left
3221,Stayed
34442,Left
7484,Stayed
15645,Left
46591,Left
35967,Left
51930,Stayed
21162,Left
64749,Left
10362,Stayed
6673,Stayed
11307,Left
51939,Stayed
25034,Stayed
29647,Left
60474,Stayed
52864,Left
71005,Stayed
28922,Stayed
34105,Left
8936,Stayed
25690,Left
37795,Stayed
48334,Stayed
34420,Left
35684,Left
2142,Left
26608,Left
39321,Left
13926,Left
24440,Left
45793,Left
35251,Stayed
31198,Left
20757,Left
67203,Stayed
35347,Stayed
22754,Stayed
67219,Stayed
21766,Stayed
56609,Stayed
45911,Left
22497,Stayed
12725,Stayed
72849,Left
66427,Stayed
2955,Left
73238,Stayed
71088,Stayed
14476,Stayed
69387,Left
3054,Left
69047,Stayed
27171,Stayed
7292,Left
7210,Stayed
72175,Stayed
24783,Left
25653,Left
40565,Left
34101,Stayed
42547,Left
30457,Left
42393,Stayed
24369,Stayed
9460,Left
13152,Stayed
53542,Left
56260,Stayed
63655,Left
28763,Left
67047,Stayed
66411,Stayed
40535,Left
66309,Left
23263,Stayed
36074,Left
56882,Stayed
14453,Left
72386,Stayed
62329,Stayed
42059,Left
12958,Stayed
22499,Left
33588,Stayed
33233,Left
5289,Left
41825,Left
18787,Left
931,Stayed
17690,Left
36606,Stayed
1228,Left
58637,Stayed
16327,Left
3402,Stayed
57163,Left
28663,Stayed
18358,Stayed
49264,Left
71873,Stayed
14999,Stayed
64627,Stayed
49023,Left
73109,Stayed
38142,Stayed
59364,Stayed
12107,Stayed
60603,Stayed
32383,Left
66280,Stayed
17639,Stayed
12342,Left
43841,Stayed
65048,Stayed
73436,Stayed
59236,Stayed
62276,Stayed
67735,Stayed
60710,Left
35005,Left
31902,Stayed
61771,Left
46813,Left
12401,Stayed
56220,Stayed
50616,Stayed
37493,Stayed
20168,Left
12201,Stayed
55571,Left
57289,Left
32649,Left
6479,Left
1310,Stayed
63623,Left
25088,Left
2288,Left
18397,Left
55149,Left
40469,Left
71017,Left
64474,Left
30020,Left
50937,Stayed
40715,Stayed
52768,Stayed
16355,Stayed
38130,Stayed
61091,Left
69428,Stayed
47710,Stayed
33868,Stayed
58369,Left
32942,Stayed
42545,Stayed
73728,Left
32297,Stayed
48302,Left
56438,Stayed
67428,Left
40817,Left
64593,Stayed
17081,Left
18254,Left
66555,Left
13023,Stayed
40035,Left
56859,Stayed
59213,Stayed
51636,Stayed
17713,Left
66304,Left
54279,Stayed
43385,Left
32821,Left
23518,Stayed
42210,Stayed
13077,Left
54141,Left
67178,Stayed
70254,Stayed
73455,Stayed
25200,Stayed
29793,Stayed
2542,Left
19843,Stayed
20901,Stayed
34215,Left
24749,Stayed
58251,Left
10971,Stayed
41862,Left
7885,Left
47485,Left
1167,Left
62477,Left
14219,Stayed
34688,Stayed
16432,Left
33000,Left
59153,Stayed
23323,Stayed
26107,Stayed
16791,Left
47182,Stayed
73038,Left
3566,Stayed
5186,Stayed
42257,Left
6537,Left
25841,Left
3172,Left
1165,Stayed
19146,Left
278,Stayed
5511,Stayed
5741,Stayed
43243,Left
2114,Left
44199,Stayed
51998,Left
13970,Left
8816,Stayed
39705,Stayed
2910,Stayed
51958,Left
50031,Stayed
43766,Left
30143,Stayed
20945,Left
17747,Left
71130,Left
18591,Stayed
61966,Stayed
32181,Stayed
37554,Stayed
24541,Left
15445,Stayed
34882,Left
34439,Stayed
3417,Stayed
33503,Stayed
67338,Stayed
40815,Left
21983,Left
698,Stayed
70846,Left
51471,Left
51764,Stayed
15882,Left
1291,Stayed
59580,Stayed
63409,Left
24379,Left
55619,Left
1609,Stayed
50403,Left
14624,Left
40880,Stayed
42663,Stayed
58732,Stayed
30345,Stayed
68733,Left
73024,Stayed
53233,Stayed
3154,Stayed
24829,Left
16701,Left
32771,Stayed
49564,Left
64935,Left
17809,Stayed
17556,Left
33151,Left
47356,Stayed
56127,Left
38612,Stayed
35408,Stayed
31435,Stayed
42406,Stayed
67725,Stayed
68642,Left
27534,Left
45489,Stayed
10173,Left
50758,Left
70375,Left
68543,Stayed
67146,Left
29315,Stayed
7360,Left
33722,Left
27297,Stayed
19322,Left
54096,Stayed
19485,Stayed
62600,Stayed
45906,Left
5563,Stayed
37593,Stayed
56024,Stayed
34546,Stayed
32573,Stayed
32558,Left
65003,Left
68296,Stayed
68351,Left
9200,Stayed
62350,Left
56779,Left
32029,Left
1902,Left
26793,Stayed
32723,Left
67829,Left
17540,Stayed
4624,Left
67966,Stayed
67081,Left
54280,Stayed
54614,Left
28138,Stayed
44984,Stayed
4595,Left
63269,Left
70627,Stayed
773,Stayed
21812,Stayed
10818,Stayed
34151,Stayed
30358,Left
40796,Stayed
49313,Left
48132,Stayed
55706,Stayed
14505,Stayed
62840,Left
74243,Stayed
37602,Stayed
2779,Left
50684,Left
36179,Stayed
74362,Stayed
10994,Stayed
17782,Stayed
22434,Stayed
65841,Stayed
20702,Stayed
15728,Left
27326,Left
50224,Stayed
20633,Stayed
34454,Stayed
67103,Stayed
4266,Stayed
28967,Left
42107,Stayed
19445,Left
5564,Stayed
50491,Stayed
36574,Stayed
57827,Left
27643,Stayed
49073,Stayed
2751,Stayed
899,Stayed
56350,Stayed
366,Stayed
47870,Stayed
27696,Stayed
63007,Left
74325,Left
36486,Stayed
20973,Left
72781,Left
23353,Stayed
7641,Stayed
16409,Stayed
69734,Stayed
67800,Stayed
13144,Stayed
3701,Left
30209,Stayed
33602,Stayed
66045,Stayed
55407,Stayed
20566,Stayed
42938,Stayed
13268,Stayed
20890,Stayed
43767,Left
66826,Left
69650,Left
63593,Left
36178,Stayed
50726,Stayed
18545,Left
34804,Left
26102,Left
45847,Stayed
30056,Stayed
20187,Left
84,Stayed
21591,Stayed
72440,Left
6666,Stayed
62192,Left
63496,Stayed
28121,Left
2902,Stayed
11437,Stayed
60483,Stayed
69511,Left
50455,Left
59894,Stayed
64413,Left
33483,Left
59516,Left
5269,Stayed
67819,Stayed
37909,Left
2442,Stayed
27986,Left
24317,Stayed
4042,Stayed
9888,Stayed
35468,Stayed
32731,Stayed
36900,Left
39088,Left
66906,Stayed
50707,Stayed
13739,Left
18839,Stayed
22776,Stayed
61655,Stayed
62360,Left
35296,Stayed
34560,Stayed
68188,Stayed
42302,Left
22398,Stayed
23433,Left
73849,Stayed
40110,Left
15109,Stayed
45256,Stayed
38648,Stayed
196,Stayed
37984,Left
57647,Stayed
3271,Stayed
56098,Left
58762,Stayed
4464,Stayed
27450,Stayed
16756,Left
19019,Stayed
15673,Stayed
5534,Stayed
34490,Stayed
16403,Stayed
29850,Left
315,Left
63765,Stayed
73071,Stayed
29218,Left
8915,Stayed
17743,Left
49796,Stayed
73884,Left
22557,Left
38075,Left
32447,Left
3029,Stayed
52167,Stayed
19381,Left
37888,Stayed
59491,Stayed
7581,Left
3556,Stayed
64653,Stayed
42689,Stayed
4594,Stayed
13204,Left
2816,Left
50367,Left
35117,Stayed
65455,Stayed
56611,Left
36784,Left
71830,Stayed
20778,Left
21635,Stayed
27594,Stayed
1813,Stayed
40761,Stayed
1481,Left
27458,Stayed
45873,Stayed
43321,Left
1478,Left
64166,Stayed
16383,Stayed
13049,Stayed
71641,Stayed
65147,Stayed
16815,Left
72766,Left
10256,Stayed
64087,Left
16300,Stayed
5502,Left
61191,Left
68382,Stayed
42519,Stayed
64532,Left
29184,Stayed
35333,Left
56502,Stayed
38123,Stayed
12451,Stayed
55307,Left
43570,Stayed
70067,Stayed
40823,Stayed
42111,Stayed
35041,Left
10425,Stayed
4572,Left
33670,Stayed
73648,Left
73582,Stayed
56954,Left
44451,Stayed
58879,Stayed
34227,Stayed
49404,Stayed
13250,Left
26707,Left
28397,Left
17514,Stayed
39509,Left
18276,Left
59963,Stayed
49366,Stayed
22461,Stayed
50965,Stayed
58277,Left
45282,Left
46804,Stayed
23888,Left
14601,Stayed
27979,Stayed
198,Stayed
26309,Stayed
54157,Left
57649,Left
10440,Stayed
16801,Left
48324,Stayed
2575,Stayed
53572,Left
3576,Stayed
68732,Left
22125,Left
7950,Left
73940,Stayed
55940,Stayed
25032,Left
69005,Left
28629,Stayed
1571,Left
69644,Stayed
2808,Stayed
47155,Stayed
28975,Stayed
42940,Left
43702,Left
30261,Left
64597,Stayed
1830,Stayed
18846,Stayed
60254,Left
11360,Stayed
33408,Left
28069,Stayed
58682,Stayed
62429,Left
15808,Stayed
69911,Left
59550,Stayed
37869,Stayed
26558,Stayed
25708,Left
72105,Stayed
58384,Left
27444,Stayed
11151,Left
40770,Left
53686,Left
37577,Stayed
36848,Left
30038,Left
384,Stayed
2350,Stayed
50926,Stayed
10207,Stayed
17447,Left
68052,Stayed
29526,Left
65526,Stayed
2098,Stayed
33085,Stayed
39426,Stayed
69011,Left
33240,Left
12884,Left
14524,Stayed
49220,Left
20284,Left
3383,Left
57997,Stayed
42247,Left
24961,Stayed
5672,Stayed
69024,Stayed
19620,Stayed
54659,Stayed
48631,Stayed
21430,Stayed
55223,Stayed
41046,Left
45128,Stayed
6780,Left
53925,Left
26576,Stayed
53296,Stayed
31521,Left
25566,Stayed
47571,Stayed
55881,Left
41146,Stayed
25570,Left
605,Stayed
5271,Left
16932,Stayed
27055,Stayed
4348,Stayed
65376,Left
28218,Stayed
63317,Left
66252,Left
60087,Left
17096,Stayed
62023,Left
30603,Left
21509,Left
46086,Stayed
27065,Stayed
60287,Left
53722,Stayed
43501,Stayed
8892,Stayed
6331,Left
73969,Left
50398,Left
6708,Left
69556,Left
39684,Left
34674,Stayed
18821,Stayed
69553,Left
4349,Left
4145,Stayed
52221,Stayed
71817,Left
62228,Left
34545,Stayed
35699,Stayed
21940,Stayed
7410,Left
5116,Left
5465,Stayed
11513,Stayed
52935,Stayed
14683,Stayed
9577,Left
48731,Left
57831,Left
72077,Left
57423,Left
686,Stayed
71115,Left
6430,Stayed
39337,Stayed
4110,Stayed
18392,Stayed
13073,Left
31022,Stayed
7259,Left
49143,Stayed
29879,Left
13359,Stayed
40020,Stayed
67974,Stayed
74285,Stayed
50302,Stayed
21725,Stayed
3364,Left
60662,Stayed
65195,Left
49129,Left
2126,Stayed
34740,Stayed
50895,Left
60781,Left
7147,Left
58701,Left
15357,Stayed
23735,Stayed
12089,Left
7120,Left
43856,Left
3125,Stayed
73874,Stayed
33884,Stayed
52815,Stayed
47882,Left
41216,Stayed
7134,Left
25750,Stayed
65874,Left
21849,Left
195,Stayed
26080,Stayed
24485,Stayed
34712,Left
52789,Stayed
32979,Left
46286,Stayed
69313,Left
18996,Left
41656,Left
73231,Stayed
17628,Stayed
42032,Left
13971,Left
17538,Stayed
33712,Stayed
10657,Stayed
17769,Stayed
13841,Left
69469,Left
18827,Stayed
65133,Left
24717,Left
62032,Left
41790,Stayed
72630,Stayed
38172,Stayed
49793,Left
39403,Stayed
1044,Left
70752,Left
36271,Left
65069,Left
35240,Left
23370,Stayed
39888,Stayed
37538,Left
56262,Stayed
36450,Left
32465,Left
13977,Stayed
60392,Stayed
58461,Left
49500,Stayed
582,Left
23375,Left
34259,Stayed
64666,Left
43405,Left
30116,Stayed
35924,Stayed
45750,Left
8621,Left
70858,Left
14778,Left
42631,Left
38144,Stayed
12585,Stayed
70112,Left
11799,Stayed
65833,Stayed
25577,Left
51054,Stayed
43718,Left
31401,Left
46698,Left
8426,Stayed
59851,Stayed
46277,Stayed
72938,Stayed
64610,Left
1031,Stayed
34035,Stayed
52368,Stayed
6066,Stayed
13794,Left
43073,Stayed
74157,Left
30778,Left
46654,Left
40151,Stayed
38990,Left
8684,Stayed
34568,Stayed
74063,Stayed
25241,Left
36805,Stayed
19977,Left
4872,Left
62775,Left
12164,Stayed
34164,Left
25239,Stayed
43566,Left
30910,Stayed
17715,Left
7768,Left
61760,Stayed
61354,Stayed
30511,Stayed
65934,Stayed
25360,Left
26154,Left
28610,Stayed
3886,Left
12798,Stayed
38273,Left
40493,Left
26451,Stayed
29572,Stayed
12497,Left
65677,Stayed
26384,Stayed
36962,Stayed
12744,Stayed
10075,Left
73348,Stayed
60892,Left
73197,Stayed
47914,Left
65503,Stayed
57435,Stayed
40056,Stayed
62983,Left
59039,Left
62834,Stayed
58429,Stayed
3512,Left
28729,Stayed
9695,Stayed
23768,Left
29575,Stayed
58360,Stayed
10578,Left
60471,Left
52835,Stayed
62449,Stayed
7580,Stayed
13499,Stayed
47721,Left
13561,Left
36759,Left
29548,Left
38557,Left
52893,Stayed
40685,Stayed
70353,Stayed
55081,Stayed
55636,Stayed
20728,Left
25732,Left
57054,Stayed
58214,Stayed
41803,Stayed
45624,Left
59085,Stayed
37073,Left
336,Stayed
28409,Stayed
57341,Stayed
41089,Left
30641,Stayed
56991,Stayed
8495,Stayed
59777,Left
69838,Left
48789,Stayed
3845,Stayed
8837,Stayed
14870,Left
69893,Left
48463,Left
48499,Stayed
6556,Stayed
45124,Left
70745,Stayed
69178,Stayed
35870,Left
60602,Left
70071,Stayed
322,Left
5568,Stayed
53790,Left
21044,Left
69030,Stayed
14830,Left
58085,Left
51263,Stayed
16031,Left
40918,Left
33377,Stayed
14226,Stayed
37733,Left
21806,Left
8666,Stayed
27206,Left
28657,Left
34885,Stayed
39435,Stayed
44711,Left
67977,Left
1986,Left
17531,Stayed
19152,Left
6419,Stayed
13535,Stayed
23349,Stayed
50426,Left
27637,Stayed
43988,Left
46071,Stayed
11623,Left
15135,Left
19176,Stayed
33708,Left
1419,Left
9282,Left
34613,Stayed
68591,Stayed
32945,Stayed
50405,Stayed
43588,Stayed
39665,Left
7097,Left
36955,Left
61373,Stayed
42064,Stayed
6913,Left
29835,Stayed
10277,Left
63260,Left
14495,Left
44959,Left
70261,Left
31356,Stayed
63644,Left
11057,Left
70497,Left
4337,Stayed
48891,Left
17472,Stayed
42765,Stayed
55424,Left
5228,Stayed
49353,Stayed
32378,Left
3649,Stayed
7655,Left
61907,Stayed
34880,Stayed
40366,Left
26633,Left
23352,Left
71799,Stayed
14862,Left
41343,Stayed
15945,Stayed
62169,Stayed
66936,Stayed
40367,Left
28889,Stayed
54289,Stayed
4037,Stayed
48146,Left
41163,Stayed
37251,Stayed
23614,Left
1318,Left
36223,Stayed
34201,Left
53042,Stayed
15938,Left
67079,Stayed
42831,Left
25431,Stayed
54352,Stayed
19111,Stayed
25341,Stayed
9085,Stayed
55347,Stayed
36554,Left
28233,Stayed
65039,Stayed
12433,Left
38365,Stayed
65231,Left
46424,Left
30765,Left
27417,Left
9901,Stayed
13819,Stayed
72343,Stayed
29643,Stayed
31647,Stayed
44229,Stayed
36712,Stayed
13745,Left
20658,Stayed
31122,Left
36197,Stayed
31884,Stayed
61431,Left
23866,Left
60116,Left
69382,Stayed
13898,Stayed
8036,Left
41256,Left
17905,Left
2892,Stayed
70744,Stayed
23776,Stayed
32429,Left
50037,Stayed
29890,Stayed
48425,Stayed
59907,Stayed
35024,Left
29597,Stayed
35268,Stayed
37809,Left
10478,Left
3279,Stayed
57256,Left
52520,Left
5881,Left
72089,Stayed
41512,Stayed
4395,Stayed
26347,Stayed
18387,Stayed
53320,Stayed
45536,Left
44006,Stayed
67364,Left
15005,Left
49975,Stayed
43150,Left
4393,Left
66552,Stayed
48530,Stayed
7628,Left
38097,Left
27972,Stayed
42251,Left
35587,Stayed
62915,Left
66902,Stayed
23680,Stayed
38028,Stayed
17680,Stayed
16522,Left
56270,Left
60430,Left
24774,Stayed
34241,Stayed
21070,Left
73160,Stayed
52850,Left
42278,Left
59709,Stayed
57484,Left
1942,Stayed
29164,Left
57080,Stayed
42923,Stayed
35636,Left
28658,Left
53037,Stayed
58876,Stayed
72780,Stayed
24782,Stayed
43713,Stayed
20145,Left
58206,Stayed
58328,Left
57233,Stayed
67575,Left
37002,Stayed
9952,Left
18371,Left
73773,Stayed
19926,Left
2248,Stayed
6634,Stayed
44796,Stayed
2377,Stayed
36329,Stayed
23128,Left
13656,Stayed
46683,Left
48915,Left
10630,Stayed
74048,Stayed
49453,Left
38444,Stayed
17248,Left
68307,Left
6082,Left
45376,Left
65609,Stayed
72025,Left
65941,Left
2232,Left
6840,Left
41141,Stayed
59869,Left
46133,Left
47172,Stayed
25418,Left
60219,Left
1271,Stayed
55559,Stayed
34432,Left
4673,Left
44446,Left
36679,Stayed
16400,Stayed
27002,Left
8454,Stayed
38818,Left
31893,Stayed
56028,Left
59375,Stayed
69119,Left
20328,Stayed
32042,Stayed
9846,Left
44009,Stayed
29079,Left
66756,Stayed
7639,Left
4375,Stayed
40415,Left
52760,Stayed
66300,Left
53898,Stayed
55028,Stayed
68085,Stayed
20161,Stayed
52960,Stayed
41209,Stayed
56498,Stayed
60372,Left
42718,Left
30251,Stayed
9987,Stayed
64728,Left
72018,Left
49895,Stayed
66834,Stayed
16056,Left
3736,Stayed
7608,Stayed
1487,Left
62571,Stayed
71574,Stayed
61106,Left
9686,Stayed
53842,Stayed
4878,Stayed
58963,Stayed
53294,Left
63654,Left
354,Left
8035,Stayed
71331,Stayed
54441,Left
58213,Stayed
15058,Left
72701,Stayed
58569,Left
72184,Stayed
24471,Stayed
70520,Left
48833,Stayed
43001,Stayed
57495,Left
63477,Stayed
58587,Stayed
71766,Left
31792,Stayed
66074,Left
52714,Stayed
15421,Stayed
67921,Stayed
45337,Left
73005,Left
14625,Left
40689,Left
50927,Left
70818,Stayed
63615,Left
47332,Left
1401,Stayed
29129,Stayed
59943,Stayed
13880,Left
17042,Left
5094,Left
38002,Left
33500,Stayed
12563,Stayed
33907,Stayed
24262,Left
20630,Stayed
68440,Stayed
31543,Left
52061,Stayed
28170,Stayed
37240,Left
63629,Left
55288,Stayed
59014,Left
6436,Stayed
67098,Left
69643,Stayed
13955,Stayed
32724,Left
17903,Stayed
39137,Left
26669,Left
72230,Left
7672,Stayed
7674,Left
57600,Left
55733,Stayed
45974,Stayed
64872,Stayed
50903,Left
60734,Left
60627,Stayed
40093,Stayed
46389,Stayed
60162,Stayed
1976,Stayed
36970,Left
69271,Stayed
51980,Left
30560,Left
55370,Stayed
66684,Left
50456,Stayed
60779,Stayed
31399,Left
26846,Stayed
14511,Left
71258,Left
17293,Stayed
72544,Stayed
54130,Stayed
32435,Left
30823,Left
14175,Left
13543,Stayed
45120,Left
9119,Stayed
38959,Left
32554,Stayed
65816,Left
69319,Left
57307,Stayed
24097,Left
23681,Left
28666,Stayed
20869,Left
8012,Stayed
30377,Left
2433,Stayed
12137,Left
3273,Stayed
42729,Stayed
64636,Stayed
43641,Left
1155,Left
12801,Left
45817,Stayed
44206,Left
48228,Left
39068,Stayed
40827,Left
18586,Left
13912,Stayed
61301,Left
59274,Stayed
48904,Stayed
16235,Stayed
8884,Stayed
60935,Left
2579,Stayed
23673,Left
63662,Left
53680,Stayed
22193,Left
70224,Left
28749,Left
53903,Stayed
67985,Stayed
47748,Left
27987,Stayed
5967,Left
70809,Stayed
43937,Stayed
9451,Stayed
39687,Left
13727,Stayed
32473,Left
63390,Stayed
4066,Left
30623,Left
60752,Left
42362,Left
5740,Left
11924,Left
20199,Stayed
25386,Stayed
11862,Stayed
47179,Left
30596,Left
28415,Left
5820,Left
6499,Stayed
67370,Stayed
33567,Stayed
4140,Left
